Id,y
50295.0,1.7447380215264654
50296.0,2.449195910512233
50297.0,1.7554811907407202
50298.0,2.110112426373056
50299.0,2.266286443416665
50300.0,1.6722975805780926
50301.0,1.7989150723633425
50302.0,2.271959517090539
50303.0,2.1289370298679016
50304.0,1.6615962154488941
50305.0,1.3874312026068885
50306.0,1.4614553046113699
50307.0,1.9208870812113306
50308.0,2.0521914710398272
50309.0,1.4065295459329357
50310.0,2.403402372820237
50311.0,1.7549458741361117
50312.0,2.1098590035485336
50313.0,2.340267064142438
50314.0,1.5155540418230822
50315.0,1.7844685929164008
50316.0,1.5096241853106696
50317.0,1.4957437199067418
50318.0,2.1228977241357163
50319.0,2.0104026891642732
50320.0,2.129609445678251
50321.0,2.0397726691360263
50322.0,2.405707499682466
50323.0,1.3617864639756792
50324.0,1.828493465702317
50325.0,1.9167563127512124
50326.0,1.900088379044845
50327.0,1.957664931593829
50328.0,1.7236866938841642
50329.0,1.7921283082556236
50330.0,1.8723510123984797
50331.0,1.9892255271277697
50332.0,1.358567660827822
50333.0,1.5454631364196914
50334.0,1.7991785164309264
50335.0,1.6760465711554624
50336.0,2.0900897553821913
50337.0,1.1947206368198966
50338.0,1.9656325838678712
50339.0,1.8451510900555124
50340.0,1.8033263806257658
50341.0,1.475105280528445
50342.0,1.8496438792527412
50343.0,1.371940011316258
50344.0,1.7888365960879526
50345.0,2.096970079124186
50346.0,1.2403180209831883
50347.0,2.173320165937701
50348.0,2.153586634621387
50349.0,1.286244013885233
50350.0,2.181268437882881
50351.0,1.8394766493996215
50352.0,1.7785494008169986
50353.0,1.5273879140064404
50354.0,1.3712922831358276
50355.0,1.4658949672654606
50356.0,2.05696345942908
50357.0,2.032947063832105
50358.0,1.9788887399975272
50359.0,1.7475526064196205
50360.0,1.9070891028942647
50361.0,1.9271616063665444
50362.0,1.79924521225731
50363.0,1.6283541569624203
50364.0,1.7815065701982968
50365.0,1.4777639607260658
50366.0,2.2428896730217875
50367.0,1.6599540627570284
50368.0,2.2914123899980816
50369.0,2.4673925630668827
50370.0,2.5001832123854544
50371.0,2.1886374773802975
50372.0,1.8353863787687006
50373.0,1.7456237826742247
50374.0,1.883304001131009
50375.0,1.7404709001158079
50376.0,2.0477900567198066
50377.0,1.3272469066659909
50378.0,2.008633663812358
50379.0,1.6781358407958744
50380.0,1.8114276821596818
50381.0,1.687384308462966
50382.0,2.345850076196323
50383.0,2.0762507658769405
50384.0,2.156540203230177
50385.0,1.9892477390461778
50386.0,1.3577998895491064
50387.0,2.121145211424901
50388.0,1.6526125258375668
50389.0,2.267447341848303
50390.0,1.5223770419614873
50391.0,2.2133253150516854
50392.0,1.864861688138856
50393.0,1.673520590735031
50394.0,1.5006649993671837
50395.0,1.7049649445477888
50396.0,2.2201248311055237
50397.0,1.6077408035340826
50398.0,1.4645645857933123
50399.0,1.6816070732190158
50400.0,2.345629135499979
50401.0,1.521621911136755
50402.0,1.5095240117549702
50403.0,1.9580684161851276
50404.0,1.7842978025683034
50405.0,2.2237576649127337
50406.0,2.2271788126990995
50407.0,2.1846807284381162
50408.0,2.1063625541902575
50409.0,1.664416667712862
50410.0,1.5386422895444851
50411.0,1.9545669559894865
50412.0,2.2432441327255686
50413.0,1.7546652060151922
50414.0,1.6341686328345713
50415.0,1.5247520426605852
50416.0,1.5247674622066052
50417.0,1.6307435706037658
50418.0,2.0195149756452557
50419.0,1.7577521945552204
50420.0,1.8484109203051577
50421.0,2.280829516401118
50422.0,1.9113463762220846
50423.0,2.58739065779578
50424.0,1.5421822342244944
50425.0,1.7132392983325424
50426.0,1.8456498338488996
50427.0,2.107703093550041
50428.0,2.1508330330152208
50429.0,2.05781617402579
50430.0,2.0031926086127934
50431.0,1.803917056189769
50432.0,1.6466686261386543
50433.0,1.3710126875227808
50434.0,1.9622295121833715
50435.0,2.3811459915276685
50436.0,1.7348883798390564
50437.0,1.9052163446839558
50438.0,1.40665773833828
50439.0,1.6879451008344937
50440.0,1.6290099257032464
50441.0,2.553802657873467
50442.0,2.391618247652631
50443.0,1.606719287759923
50444.0,1.6521964759039265
50445.0,1.4303544915901263
50446.0,1.7714733038156805
50447.0,1.4466554045846474
50448.0,1.3858666017075065
50449.0,2.3791082422106973
50450.0,1.9532700851649207
50451.0,2.52124821963675
50452.0,2.2982976836353672
50453.0,2.3114451078340945
50454.0,2.053979603885988
50455.0,1.8964592130864952
50456.0,1.7033673323889795
50457.0,1.5207467629574953
50458.0,1.761857966431145
50459.0,1.5481143592395972
50460.0,2.0178173717279906
50461.0,1.794149089037448
50462.0,2.163628797828115
50463.0,1.9118619567350597
50464.0,1.643286139294179
50465.0,1.4951885759580077
50466.0,1.3702139257717856
50467.0,2.247124341990866
50468.0,2.0693174020594567
50469.0,1.5779920072672482
50470.0,1.5561613656925473
50471.0,1.8602471677151668
50472.0,1.7366299733421844
50473.0,1.5669648548703488
50474.0,1.7962990338148703
50475.0,1.692944304282335
50476.0,1.5337159539332617
50477.0,2.233943676996984
50478.0,2.166587025639374
50479.0,2.2073607279969383
50480.0,1.7498259160437537
50481.0,2.175447639185027
50482.0,2.8298210086391267
50483.0,1.5528340519624555
50484.0,1.68037251325987
50485.0,1.4424486442333255
50486.0,2.1357709269002254
50487.0,2.171485851887269
50488.0,1.8268841073691826
50489.0,2.113719664947262
50490.0,1.7445515247222687
50491.0,2.47108584417502
50492.0,2.3015665881617267
50493.0,2.2961097179483665
50494.0,2.274471515998764
50495.0,1.4571575309853557
50496.0,1.615563750946444
50497.0,1.8512168874249908
50498.0,1.8971373498953592
50499.0,1.3617692746545322
50500.0,1.6283129009738309
50501.0,1.6833580003682234
50502.0,1.609275327094092
50503.0,1.7657776356760997
50504.0,1.478301589110659
50505.0,1.6964361174508715
50506.0,1.6040143098431985
50507.0,2.1201861575717875
50508.0,2.115312729609209
50509.0,1.2870635949789002
50510.0,1.65282427002905
50511.0,1.4902807202757908
50512.0,2.0388475525208234
50513.0,2.5933315509068926
50514.0,2.069409045344917
50515.0,1.6233078214305237
50516.0,2.125259761705691
50517.0,1.981467759043059
50518.0,1.186982477830865
50519.0,1.3770811323226653
50520.0,1.8715043170882395
50521.0,1.7895356610398814
50522.0,1.9884940047040867
50523.0,1.6260180830376907
50524.0,2.3363082418212007
50525.0,1.715807524912869
50526.0,1.7662565355704816
50527.0,1.712920656495129
50528.0,1.8200058696154158
50529.0,1.2656786705658374
50530.0,1.6798874442588314
50531.0,1.7255808701617914
50532.0,2.1964669202978424
50533.0,1.6864357742643312
50534.0,1.714913163683459
50535.0,1.8377107587514736
50536.0,1.6954581045513626
50537.0,1.9575816419974403
50538.0,2.286618465718192
50539.0,1.8239461903116068
50540.0,2.792559762509768
50541.0,1.979173180672484
50542.0,1.6787451150102255
50543.0,1.527517329302293
50544.0,1.7746272296125642
50545.0,2.085284728004831
50546.0,2.2110289851138747
50547.0,1.8640634815704522
50548.0,2.307224059502932
50549.0,2.052088011054474
50550.0,1.486526543505644
50551.0,1.6827704789094287
50552.0,1.2449502763049134
50553.0,1.791980344387921
50554.0,2.027329230397551
50555.0,2.0819679624920466
50556.0,1.334319846444914
50557.0,2.514748664078658
50558.0,1.5586298815175614
50559.0,2.126976561066454
50560.0,1.60450382297312
50561.0,1.586576341001357
50562.0,1.9715520287154225
50563.0,1.8571433721657162
50564.0,2.2220961464845375
50565.0,2.3280366525558867
50566.0,1.9031335486023098
50567.0,2.360396124150397
50568.0,1.3975675361521298
50569.0,1.8238722194708235
50570.0,1.7573675359019205
50571.0,2.6025350380583236
50572.0,2.0414067850142454
50573.0,1.9402495884500506
50574.0,1.5899679433182987
50575.0,1.8066693859732537
50576.0,1.4243904257798494
50577.0,1.9258641925129885
50578.0,2.1005949889618667
50579.0,2.1008488602948017
50580.0,1.7795645620679688
50581.0,1.886862638779558
50582.0,2.580415019527996
50583.0,2.3172463833240653
50584.0,1.4629804799416877
50585.0,1.828380586041496
50586.0,1.930353862031665
50587.0,1.4229025173963352
50588.0,2.2934782364450026
50589.0,1.8891857156994294
50590.0,1.7297059619866388
50591.0,2.4075049802143567
50592.0,2.2009041884271907
50593.0,1.9819965622030544
50594.0,2.237535963703055
50595.0,1.4119102890126394
50596.0,1.772889909061223
50597.0,1.5655562890521844
50598.0,1.3972778806152575
50599.0,1.8595386798792846
50600.0,1.5678373714565796
50601.0,1.7255577370449253
50602.0,2.2453574926097755
50603.0,1.3477502693386438
50604.0,1.2282111713207922
50605.0,1.5426313673749195
50606.0,1.6907924093987337
50607.0,2.040086219674445
50608.0,2.2250933855417157
50609.0,2.3521560435901847
50610.0,2.474359888553021
50611.0,1.7707376174404894
50612.0,1.6539984323474708
50613.0,2.2021258261139938
50614.0,1.2148411780909956
50615.0,1.808016282705517
50616.0,1.6418032547342718
50617.0,2.031605445436941
50618.0,1.6364227606922817
50619.0,2.4571789537595734
50620.0,1.393609498790798
50621.0,1.4987878573817799
50622.0,2.066137982108851
50623.0,2.4118321652693733
50624.0,1.956503710671817
50625.0,1.661135664721995
50626.0,1.8241834279107416
50627.0,2.0604639342767586
50628.0,2.163168926980238
50629.0,1.9559023992727824
50630.0,2.2935859580054863
50631.0,1.620704416971006
50632.0,2.299470624383501
50633.0,2.502233857673864
50634.0,1.999632578341222
50635.0,1.6726480616333768
50636.0,2.119954035820998
50637.0,1.630872510401847
50638.0,2.3302682582194336
50639.0,1.7107436613918847
50640.0,1.6735214910646588
50641.0,2.3116589302010415
50642.0,2.1049266294778635
50643.0,1.6846040291455093
50644.0,1.4724856552744123
50645.0,1.5766990204418976
50646.0,1.8328040233486909
50647.0,1.7117324686844166
50648.0,1.4503654754777542
50649.0,1.6466570665150564
50650.0,1.89198558397884
50651.0,1.442948727093878
50652.0,2.212914151643926
50653.0,1.7400309138429213
50654.0,2.3255783525590683
50655.0,1.7452834427680624
50656.0,1.5473082184885052
50657.0,1.5501210076364487
50658.0,1.4186919743691697
50659.0,2.28152003180312
50660.0,2.1801078600609443
50661.0,1.991320027945073
50662.0,1.706763244688085
50663.0,1.809793938522866
50664.0,2.421447379106566
50665.0,1.5864284791694914
50666.0,1.799789460703265
50667.0,1.9325537613165937
50668.0,1.355556693619941
50669.0,2.4455983716883436
50670.0,1.6674785087932547
50671.0,1.948372212304593
50672.0,1.615874668302483
50673.0,1.4049849674160213
50674.0,1.9577300879124255
50675.0,1.9329154431501383
50676.0,2.1373605740498305
50677.0,1.5056978817499536
50678.0,1.9723021195153465
50679.0,1.7886136031874105
50680.0,2.19773424535777
50681.0,1.9522116227354256
50682.0,1.2381726226609522
50683.0,2.24382278106836
50684.0,2.174299438997316
50685.0,1.7610062421980706
50686.0,1.5041755363859868
50687.0,1.7458176815779627
50688.0,1.4643185759200472
50689.0,2.0628269157535684
50690.0,2.3204722868714076
50691.0,1.9092213829855496
50692.0,1.6125640990533472
50693.0,1.6201503087012288
50694.0,2.211721136639631
50695.0,2.304549274106208
50696.0,2.2876994555693497
50697.0,1.3124968544866755
50698.0,1.826459841452447
50699.0,2.115131011238571
50700.0,1.385746906671276
50701.0,2.132297514594677
50702.0,1.3112490005034179
50703.0,2.3934746672344582
50704.0,1.7496258003258816
50705.0,1.7494207601200267
50706.0,1.2824683308655054
50707.0,1.5541878358391559
50708.0,1.5532268734090664
50709.0,1.7773580661009594
50710.0,2.6664523956797335
50711.0,1.3505826566522718
50712.0,1.9110423306750168
50713.0,1.6263640415569416
50714.0,1.8462895731791829
50715.0,1.421728735261207
50716.0,1.4171273873257468
50717.0,1.7273694955595236
50718.0,2.2159754423014557
50719.0,2.4879135729111166
50720.0,1.2464151927601885
50721.0,1.553458312680024
50722.0,1.869779505293637
50723.0,1.2830118664702148
50724.0,1.6647202720149417
50725.0,1.4629958229292863
50726.0,1.4243346657959162
50727.0,1.8903326829596576
50728.0,2.2752193710922284
50729.0,1.7006395933789253
50730.0,1.4722004274018392
50731.0,1.6630134291912277
50732.0,2.488788750064347
50733.0,1.1924577095563653
50734.0,1.3290038153362103
50735.0,2.2782269989589548
50736.0,1.3365512739357266
50737.0,1.617773436926111
50738.0,1.6705556762879055
50739.0,1.8391080160187898
50740.0,1.7057570917325409
50741.0,1.8690604571391334
50742.0,1.7645635977987544
50743.0,1.9976119641104795
50744.0,1.8336699085825172
50745.0,1.3918834543375498
50746.0,1.638583065498965
50747.0,1.7200493404571993
50748.0,1.416816249078623
50749.0,1.3393947065306846
50750.0,1.1554776658951624
50751.0,1.6052138292741014
50752.0,1.8234531425747806
50753.0,1.3660328642288637
50754.0,1.7366194379811661
50755.0,1.5236997680190112
50756.0,1.6671194316652707
50757.0,1.9901548100330735
50758.0,1.5299192010990113
50759.0,1.2279068061616911
50760.0,1.6281005389309273
50761.0,1.8315807878820913
50762.0,2.7337784103335276
50763.0,1.6099053437524917
50764.0,1.935957723832507
50765.0,1.339387197399351
50766.0,2.136058371961518
50767.0,2.421041193647164
50768.0,1.3651260831508583
50769.0,2.2481669529438246
50770.0,2.368119845529884
50771.0,1.750586507547149
50772.0,2.2760387746350648
50773.0,1.810446415091763
50774.0,1.4754528218752916
50775.0,2.3713757531516935
50776.0,2.14539989650361
50777.0,1.5938415884204136
50778.0,1.9738101475352887
50779.0,1.6494074010630877
50780.0,1.7351586104461987
50781.0,1.5527330033155176
50782.0,2.1602130970939686
50783.0,1.4229090714982338
50784.0,1.3647387193957496
50785.0,2.045173500667725
50786.0,1.2521364412136187
50787.0,2.1625147158128257
50788.0,1.8624812165272826
50789.0,2.504380803072441
50790.0,1.707575209289613
50791.0,1.6853400041037423
50792.0,1.9668749486065664
50793.0,1.9005989808477661
50794.0,1.3201597168159398
50795.0,2.023753214824522
50796.0,1.2894665398740255
50797.0,2.2868610288153413
50798.0,1.9836115583387488
50799.0,2.5090986566939537
50800.0,1.4520411580626997
50801.0,1.6967714871389625
50802.0,1.839053135651994
50803.0,1.6872309508804304
50804.0,2.126467171629109
50805.0,1.7815633679077325
50806.0,1.7844700434417438
50807.0,1.5424010923883937
50808.0,1.9840179895419565
50809.0,1.3600684174379092
50810.0,1.5714190497701397
50811.0,1.4053034221739558
50812.0,1.548256607916417
50813.0,2.1062930641550452
50814.0,2.533946503109939
50815.0,2.2370090728834953
50816.0,1.562898998264259
50817.0,1.6638311830965056
50818.0,1.8934260482704226
50819.0,1.7640168484724623
50820.0,1.9343423932483432
50821.0,1.8288185084359965
50822.0,1.6989762053550996
50823.0,1.933068844294414
50824.0,1.9086169463159828
50825.0,1.620360557094342
50826.0,1.9228213901047821
50827.0,1.3669968603729772
50828.0,1.8237868045194396
50829.0,1.840231097059255
50830.0,1.5016263021252971
50831.0,1.9878236417793542
50832.0,2.2183029321356877
50833.0,1.517266139598362
50834.0,2.388601139245153
50835.0,1.7635405090648146
50836.0,1.622874563831831
50837.0,1.7137542144856006
50838.0,1.7068012925749514
50839.0,2.466743722253015
50840.0,1.7710035519453577
50841.0,1.700035336599877
50842.0,2.254071083789632
50843.0,1.8927666275178074
50844.0,1.390333666813801
50845.0,2.1320068843150906
50846.0,2.336662894807473
50847.0,2.1109170492564626
50848.0,2.1289872101602123
50849.0,1.7211403628055595
50850.0,1.6261872635464818
50851.0,1.3531624940263418
50852.0,1.596399064272434
50853.0,2.038298248366895
50854.0,1.434217279640035
50855.0,2.022167597642233
50856.0,1.6044671034174818
50857.0,2.4791971106112665
50858.0,1.5601306141740472
50859.0,1.5873021497918414
50860.0,1.5571024166324876
50861.0,1.6641171792643257
50862.0,1.742670067634006
50863.0,1.5361065795864977
50864.0,2.6003309911541095
50865.0,1.9375431164690458
50866.0,1.690970309908089
50867.0,1.5601177743452945
50868.0,1.5993148155104318
50869.0,2.001823102923955
50870.0,1.9271296162629388
50871.0,1.9451747732458493
50872.0,1.3112020005219658
50873.0,1.8081068801503855
50874.0,1.7602045010462728
50875.0,1.8222178333577541
50876.0,1.865196349935121
50877.0,1.9563290646999332
50878.0,1.3019900775751845
50879.0,1.5449500503079685
50880.0,1.832207239055054
50881.0,1.535780119645806
50882.0,1.789989193204383
50883.0,1.5978185289932623
50884.0,2.2289246416201904
50885.0,1.6692025040211393
50886.0,1.9034925200892503
50887.0,1.3399855133383993
50888.0,1.6558074672291707
50889.0,1.8519537615822963
50890.0,1.3757164992429827
50891.0,1.5650862713694482
50892.0,1.6684245795545283
50893.0,2.2654255184793586
50894.0,1.7096068907415543
50895.0,1.9860875719769981
50896.0,1.4517613384698018
50897.0,2.1511164186781735
50898.0,1.7915813258465447
50899.0,1.8681059881101456
50900.0,2.23668583047909
50901.0,1.607350252142255
50902.0,2.343071148262972
50903.0,1.3669619524231313
50904.0,2.151845925823755
50905.0,1.4325247065345548
50906.0,1.489762891243724
50907.0,1.5071319492482473
50908.0,2.4043742342455436
50909.0,1.762623953967231
50910.0,2.1653468507757685
50911.0,1.40579521052488
50912.0,1.8892043830416325
50913.0,1.467852184396631
50914.0,2.1065173527736087
50915.0,1.6626148521918993
50916.0,1.8975048701192017
50917.0,1.418037866642281
50918.0,1.4270724236541628
50919.0,1.6636508677176596
50920.0,2.3214440586540555
50921.0,1.7749537649670417
50922.0,1.4902729985504028
50923.0,1.6288432434435478
50924.0,2.2893222875010255
50925.0,1.5559227155190447
50926.0,1.8993113576370537
50927.0,2.569408647477959
50928.0,2.2721548202287964
50929.0,1.3683119052529262
50930.0,1.8331678704017325
50931.0,1.8476651719984134
50932.0,1.6758649754899375
50933.0,1.6737699937685213
50934.0,2.293982058385735
50935.0,1.6112677046616244
50936.0,2.6862720843407115
50937.0,2.32972075901068
50938.0,2.384004261814451
50939.0,1.7027391318448153
50940.0,1.5022875294093967
50941.0,2.002726577497787
50942.0,1.4611086354317107
50943.0,1.64177156703987
50944.0,2.5602919482136484
50945.0,2.319816276575297
50946.0,1.6152701639585594
50947.0,2.0402810775244054
50948.0,2.0349190412764555
50949.0,2.051739622118255
50950.0,1.9186369911986536
50951.0,2.1296686468257575
50952.0,1.9757251744304125
50953.0,1.3636983433184997
50954.0,1.9666114741636385
50955.0,2.0517611225798484
50956.0,1.3510938143324203
50957.0,2.25031142587012
50958.0,1.650195153090293
50959.0,2.1488566333201975
50960.0,2.044798495601024
50961.0,1.7061840692676515
50962.0,2.308140897434882
50963.0,2.6647902954680056
50964.0,1.5391417824714262
50965.0,1.7187708709879246
50966.0,1.4375400583491196
50967.0,1.6531391928619636
50968.0,2.097099132017403
50969.0,1.8241869179696417
50970.0,1.6296516774781828
50971.0,2.0124151341483114
50972.0,1.6987079434639614
50973.0,1.4225813130449563
50974.0,1.8906577761239514
50975.0,2.461085468616044
50976.0,1.417406076505999
50977.0,2.0672440681845674
50978.0,1.3370357529575516
50979.0,1.9073543388039629
50980.0,2.158078342785338
50981.0,2.2164946469339433
50982.0,2.224537463817093
50983.0,1.5795258891338624
50984.0,1.6299735529267148
50985.0,1.8510990680052082
50986.0,1.7981574396228246
50987.0,1.722805300441955
50988.0,1.4738417662713994
50989.0,2.268222338586486
50990.0,1.1111477977755042
50991.0,1.8339999757136471
50992.0,2.086834864401649
50993.0,1.9205259325713793
50994.0,2.079925398332727
50995.0,1.456475199661162
50996.0,1.190512050785292
50997.0,1.9515357774508328
50998.0,1.963397742415295
50999.0,2.061282820453248
51000.0,1.7077546923671116
51001.0,1.8991537533941147
51002.0,1.861119270701646
51003.0,1.8913514438151027
51004.0,1.7881544200784227
51005.0,1.841852729330101
51006.0,2.5472783046897787
51007.0,2.4122819823220802
51008.0,1.7093195566573933
51009.0,1.5744351485279746
51010.0,2.4183839375240535
51011.0,1.7853310437513046
51012.0,1.6140829363655205
51013.0,1.4304218119384147
51014.0,1.8210869279215727
51015.0,1.3340313909150177
51016.0,2.309277976332612
51017.0,1.8412852596522824
51018.0,1.7294592973743903
51019.0,1.7099419105626916
51020.0,1.9245346279788684
51021.0,1.9570642130951774
51022.0,1.6054516138827628
51023.0,2.293998917832142
51024.0,1.541908848692409
51025.0,2.120699897640896
51026.0,1.9414220901248647
51027.0,2.4283412581752013
51028.0,1.8550179591112879
51029.0,2.3598494380288266
51030.0,2.1911606457338846
51031.0,1.6503826919057745
51032.0,1.4731997315064134
51033.0,1.84232576643151
51034.0,1.851142391907409
51035.0,2.544046411656184
51036.0,2.2440332610291818
51037.0,2.2145462815230066
51038.0,1.478784784801169
51039.0,2.0622727145913506
51040.0,2.349457628226214
51041.0,1.7601135631895746
51042.0,1.6472098750641542
51043.0,1.5313887473552374
51044.0,1.9804444810742359
51045.0,2.089670866010401
51046.0,2.2974921237682593
51047.0,1.832352347713512
51048.0,1.5740918604043777
51049.0,2.429524687765016
51050.0,2.372889944217268
51051.0,2.317164518347275
51052.0,1.9136721995705384
51053.0,1.9140631685164458
51054.0,1.765706856153642
51055.0,1.8838267454587454
51056.0,1.6209850121992115
51057.0,1.722213887599224
51058.0,2.033932313854573
51059.0,2.156973648489706
51060.0,1.4656778688629921
51061.0,1.8395492661527792
51062.0,2.267246633236223
51063.0,2.2788607622071217
51064.0,2.3551587044381415
51065.0,1.7974204421956856
51066.0,2.0176600727723626
51067.0,1.3537482221189516
51068.0,1.8481952291212815
51069.0,2.351715255205773
51070.0,1.7482394838156807
51071.0,1.6906115902503491
51072.0,1.3265783917177103
51073.0,1.8222472077337084
51074.0,1.8787328039367543
51075.0,1.8037493704022474
51076.0,1.3226012131268088
51077.0,2.4899381841818102
51078.0,2.0583818844595267
51079.0,1.4875363085451196
51080.0,1.4884274410363516
51081.0,1.7719336573680207
51082.0,2.4151135082591675
51083.0,1.4951470299017537
51084.0,2.2014947407393812
51085.0,1.7295728913587256
51086.0,1.3161911855604194
51087.0,1.5970659791861506
51088.0,1.7598265559366868
51089.0,1.2569101771590594
51090.0,2.1118460681171483
51091.0,1.6039734462520432
51092.0,1.3912276783405866
51093.0,1.69058812864639
51094.0,1.1583802580550069
51095.0,1.5158704561298082
51096.0,1.7648412422484192
51097.0,2.0930785073557447
51098.0,2.22289260830398
51099.0,1.6120796247619968
51100.0,1.406687889448214
51101.0,1.6757038603574381
51102.0,2.507851983492053
51103.0,2.3060399894502552
51104.0,2.3267686473238163
51105.0,1.9013952623052868
51106.0,1.9868486752282495
51107.0,1.813063146126991
51108.0,1.6092955518703311
51109.0,1.827682654855094
51110.0,1.4802014445505596
51111.0,2.1800487248696685
51112.0,1.4331842532310488
51113.0,1.5928235200839187
51114.0,1.9027310578270131
51115.0,2.6214573080034795
51116.0,2.14215128086972
51117.0,1.6534472650989356
51118.0,1.4280231391930251
51119.0,2.1547533770263994
51120.0,1.5467781753692393
